STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WESD,WT01,WT06,WT05,WT04,WT03
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20101222,0,229,0,-4.4,-10,-6.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20101223,2.8,254,46,-5,-9.4,-8.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20101224,3.8,305,74,-7.8,-10.6,-10.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20101225,1.8,305,18,-7.8,-10.6,-10,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20101226,0.5,305,10,-6.7,-10,-10,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20101227,9.9,457,239,-8.9,-13.3,-13.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20101228,4.1,432,94,-9.4,-13.9,-11.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20101229,0,330,0,-5,-11.1,-8.3,55.9,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20101230,0,305,0,-2.8,-8.3,-2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20101231,0.3,229,0,6.1,-2.8,5.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110101,0,178,0,10,5,6.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110102,2.8,102,0,10.6,-0.6,-0.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110103,0,102,0,-0.6,-12.8,-12.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110104,0,102,0,-4.4,-12.8,-5.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110105,0,76,0,0,-11.1,-11.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110106,0,76,0,-4.4,-11.1,-10.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110107,6.6,203,140,-5,-12.2,-12.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110108,8.9,330,251,-8.3,-12.8,-12.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110109,8.9,381,193,-11.7,-16.1,-16.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110110,0.5,356,10,-11.7,-16.1,-13.9,61,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110111,0,356,0,-5,-13.9,-5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110112,11.7,432,188,1.7,-11.7,-11.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110113,8.4,508,208,-9.4,-13.9,-13.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110114,3.6,508,74,-10.6,-13.9,-11.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110115,0.8,483,18,-6.7,-11.7,-9.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110116,2.3,432,38,-2.2,-9.4,-8.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110117,0.5,330,8,-4.4,-12.2,-5.6,55.9,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110118,2.5,330,36,0,-5.6,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110119,4.3,305,13,5,-1.1,-1.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110120,3.3,305,30,-1.1,-7.8,-7.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110121,8.4,457,157,-2.8,-12.8,-12.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110122,0.3,406,8,-11.7,-19.4,-18.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110123,1.3,406,41,-8.9,-18.3,-14.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110124,0.5,381,8,-11.7,-20,-12.8,76.2,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110125,0,356,0,0,-12.8,-0.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110126,5.3,356,51,2.2,-3.3,-2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110127,28.7,559,236,-2.2,-9.4,-9.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110128,2.5,559,41,-4.4,-10,-4.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110129,3.3,584,94,-4.4,-12.2,-8.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110130,0,533,0,2.2,-8.9,-3.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110131,0,483,0,1.1,-6.1,-6.1,109.2,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110201,3,457,0,5,-6.1,5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110202,15.5,356,0,7.8,2.2,6.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110203,2.3,381,43,6.7,-13.3,-12.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110204,0.3,356,5,-5,-13.3,-7.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110205,2.5,305,0,4.4,-7.2,3.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110206,7.4,330,64,8.9,-6.1,-6.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110207,0,330,0,-2.2,-6.7,-6.7,121.9,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110208,4.1,381,56,2.8,-8.9,-8.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110209,6.4,457,168,-8.3,-16.1,-16.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110210,1.8,432,53,-8.3,-16.1,-15.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110211,0,406,0,-6.1,-16.1,-12.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110212,0.5,381,10,-1.7,-12.2,-8.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110213,1.8,381,41,-3.9,-8.9,-3.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110214,0,356,0,6.7,-3.9,3.3,101.6,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110215,9.7,406,74,6.7,-9.4,-9.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110216,0,381,0,3.9,-10,2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110217,0,279,0,10.6,2.8,6.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110218,0,203,0,13.9,5.6,7.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110219,0.8,152,0,12.8,-2.8,-2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110220,0,152,0,3.9,-10,-6.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110221,11.2,127,15,8.9,-6.7,7.8,58.4,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110222,27.9,152,41,8.3,-8.3,-4.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110223,0.8,178,18,-2.8,-5.6,-5.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110224,0,152,0,2.2,-5.6,1.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110225,13,102,0,8.3,0.6,8.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110226,7.1,127,46,8.9,-6.7,-6.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110227,0,102,0,7.8,-6.7,-0.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110228,14,102,0,12.8,-0.6,12.8,48.3,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110301,25.1,76,8,14.4,-8.3,-8.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110302,0,0,0,4.4,-8.3,-0.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110303,0,0,0,5.6,-10.6,-10,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110304,0,0,0,5,-10,-0.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110305,0,0,0,12.2,-0.6,5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110306,13.7,0,0,8.9,2.8,2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110307,22.6,152,201,2.8,-8.9,-8.9,15.2,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110308,0,102,0,0.6,-8.9,-2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110309,2.5,102,15,6.7,-2.8,-2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110310,10.9,76,10,4.4,-2.8,4.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110311,16.8,102,86,6.7,-5,-5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110312,1,102,15,-2.8,-5.6,-2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110313,0,51,0,10.6,-2.8,-1.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110314,0,0,0,4.4,-4.4,-3.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110315,0,0,0,6.1,-3.9,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110316,9.1,0,0,7.2,0,1.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110317,1.8,0,0,1.7,-0.6,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110318,0,0,0,13.3,0,11.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110319,5.8,0,0,16.7,0.6,0.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110320,0,0,0,8.3,-3.9,-2.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110321,14.7,0,0,8.3,-2.2,8.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110322,17.3,0,0,14.4,6.1,6.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110323,2.5,0,0,12.8,5,12.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110324,29.7,0,10,17.8,-0.6,-0.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110325,1.8,25,25,-0.6,-7.8,-7.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110326,0.5,25,10,-3.3,-7.8,-7.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110327,3.6,51,48,1.1,-7.8,-7.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110328,0,51,0,-2.2,-13.3,-11.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110329,0,25,0,2.2,-11.7,-8.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110330,0,25,0,3.3,-8.9,-1.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110331,7.9,25,0,0,-2.8,-2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110401,3.6,76,66,0,-5,-5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110402,14,203,160,-1.7,-5,-2.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110403,23.4,356,274,-0.6,-2.8,-2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110404,0,152,0,13.3,-2.8,13.3,38.1,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110405,26.2,0,0,22.8,0,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110406,8.9,76,74,0,-4.4,-4.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110407,0,0,0,12.2,-4.4,7.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110408,0,0,0,16.7,3.9,3.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110409,13,0,0,9.4,3.9,8.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110410,0,0,0,17.8,6.7,7.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110411,0,0,0,24.4,7.2,17.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110412,10.9,0,0,24.4,9.4,9.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110413,20.1,0,0,9.4,2.8,2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110414,1.5,0,0,3.3,-1.7,-1.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110415,0,0,0,16.7,-1.1,4.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110416,0.8,0,0,16.1,3.9,6.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110417,29.5,25,18,10,-2.2,-2.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110418,0.5,0,0,10,-2.2,8.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110419,0,0,0,18.9,8.3,11.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110420,42.7,0,0,17.8,8.3,12.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110421,0,0,0,17.2,-0.6,-0.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110422,0,0,0,11.1,-0.6,1.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110423,14.5,0,0,11.7,0.6,11.7,-9999,-9999,-9999,-9999,-9999,1
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110424,25.7,0,0,20.6,11.7,11.7,-9999,-9999,-9999,-9999,-9999,1
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110425,5.1,0,0,20,11.7,13.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110426,0,0,0,26.7,13.3,15,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110427,4.3,0,0,23.3,13.3,14.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110428,34.3,0,0,22.8,10.6,11.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110429,0,0,0,12.8,4.4,4.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110430,0.5,0,0,7.2,0.6,1.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110501,0,0,0,18.3,1.7,10,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110502,0.3,0,0,13.9,10,12.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110503,0,0,0,22.2,12.2,15,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110504,13,0,8,23.9,0,1.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110505,0.3,0,0,6.1,-1.7,-1.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110506,0,0,0,11.1,-1.1,5.6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110507,2,0,0,13.9,2.8,3.3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110508,1,0,0,13.3,3.3,6.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110509,0,0,0,13.9,2.2,2.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110510,0,0,0,18.9,2.8,7.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110511,3.3,0,0,22.2,7.8,11.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110512,0,0,0,22.2,11.1,14.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110513,8.9,0,0,23.3,13.3,16.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110514,13.2,0,0,21.7,13.3,13.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110515,6.4,0,0,20.6,11.1,11.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110516,2.8,0,0,13.9,7.2,7.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110517,18.8,0,0,13.3,7.2,11.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110518,41.7,0,0,13.9,8.3,8.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110519,1.8,0,0,15.6,6.7,6.7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110520,1.5,0,0,12.8,6.7,8.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110521,1,0,0,15.6,7.2,9.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110522,0,0,0,21.7,9.4,13.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110523,0,0,0,24.4,13.3,14.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110524,3.6,0,0,22.2,12.2,13.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110525,16.3,0,0,20.6,10.6,12.8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00462211,DAVIS 3 SE WV US,1162.8,39.09833,-79.43194,20110526,0,0,0,25,12.8,18.9,-9999,-9999,-9999,-9999,-9999,-9999
